row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,candidate_status,rejection_reason,validation_record_status,raw_permit_id
118,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000120
122,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000124
123,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000125
126,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000128
127,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000129
129,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000131
131,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000133
134,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000136
136,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000138
140,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000142
142,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000144
145,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000147
148,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000150
150,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000152
153,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000155
154,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000156
156,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000158
162,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000164
163,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000165
164,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000166
170,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000172
175,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000177
181,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000183
183,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000185
185,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000187
187,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000189
190,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000192
192,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000194
193,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000195
194,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000196
197,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000199
198,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000200
199,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000201
203,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000205
204,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000206
209,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000211
211,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000213
213,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000215
217,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000219
218,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000220
219,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000221
226,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000228
231,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000233
233,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000235
234,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000236
235,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000237
237,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000239
238,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000240
239,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000241
240,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000242
241,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000243
242,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000244
244,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000246
250,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000252
255,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000257
256,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000258
261,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000263
262,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000264
263,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000265
266,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000268
272,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000274
275,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000277
277,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000279
278,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000280
280,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000282
284,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000286
286,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000288
287,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000289
289,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000291
291,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000293
294,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000296
304,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000306
305,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000307
308,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000310
309,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000311
310,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000312
316,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000318
317,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000319
318,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000320
321,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000323
322,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000324
323,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000325
326,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000328
327,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000329
328,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000330
329,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000331
333,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000335
335,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000337
337,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000339
339,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000341
340,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000342
343,permit_type,grouped_majority,BLD Residential,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000345
346,permit_type,grouped_majority,BLD Sign,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000348
352,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000354
355,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000357
357,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000359
359,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000361
360,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000362
361,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000363
362,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000364
365,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000367
368,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000370
369,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000371
370,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000372
371,permit_type,grouped_majority,BLD Utility-Detached,1.0,group_majority,True,Accepted,,valid,run_20260624_215219_1133_row_000373
380,permit_type,grouped_majority,BLD Commercial,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000004
382,permit_type,grouped_majority,BLD Energy,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000006
388,permit_type,grouped_majority,BLD Energy,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000012
389,permit_type,grouped_majority,BLD Energy,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000013
390,permit_type,grouped_majority,BLD Energy,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000014
391,permit_type,grouped_majority,BLD Energy,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000015
393,permit_type,grouped_majority,BLD Energy,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000017
394,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000018
398,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000022
399,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000023
401,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000025
404,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000028
405,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000029
408,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000032
409,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000033
411,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000035
412,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000036
414,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000038
415,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000039
416,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000040
419,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000043
421,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000045
422,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000046
423,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000047
424,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000048
426,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000050
428,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000052
429,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000053
438,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000062
439,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000063
441,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000065
442,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000066
443,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000067
444,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000068
447,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000071
449,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000073
450,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000074
451,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000075
452,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000076
453,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000077
454,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000078
455,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000079
459,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000083
463,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000087
465,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000089
467,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000091
468,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000092
472,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000096
476,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000100
478,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000102
479,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000103
482,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000106
486,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000110
490,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000114
495,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000119
499,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000123
501,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000125
503,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000127
504,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000128
508,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000132
513,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000137
514,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000138
516,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000140
518,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000142
519,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000143
520,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000144
522,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000146
523,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000147
524,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000148
525,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000149
526,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000150
528,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000152
529,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000153
531,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000155
537,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000161
538,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000162
544,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000168
546,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000170
549,permit_type,grouped_majority,BLD Miscellaneous,1.0,group_majority,True,Accepted,,valid,run_20260624_220808_1146_row_000173
